run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,34,0.05498091,0.13327427,0.01657874,0.00000573,0.13023355,0.04694708,0.00000575,0.0005,0.10860315,0,Phase2-退火(22%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,35,0.05438480,0.13184224,0.01641726,0.00000576,0.11423330,0.04091764,0.00000575,0.0005,0.10860315,0,Phase2-退火(23%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,36,0.05367924,0.13114888,0.01642909,0.00000576,0.11469293,0.04000077,0.00000577,0.0005,0.10860315,0,Phase2-退火(25%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,37,0.05350197,0.13212252,0.01651826,0.00000578,0.10979998,0.04013114,0.00000580,0.0005,0.10860315,0,Phase2-退火(27%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,38,0.05250701,0.12822865,0.01599174,0.00000583,0.12862593,0.04501782,0.00000587,0.0005,0.10860315,0,Phase2-退火(28%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,39,0.05253208,0.12879030,0.01615253,0.00000590,0.11755907,0.04297417,0.00000594,0.0005,0.10860315,0,Phase2-退火(30%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,40,0.05237186,0.13207661,0.01661361,0.00000597,0.12686226,0.04415359,0.00000601,0.0005,0.10860315,0,Phase2-退火(32%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,41,0.05221571,0.13185238,0.01659893,0.00000603,0.12108273,0.04548018,0.00000611,0.0005,0.10860315,0,Phase2-退火(33%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,42,0.05155356,0.12947344,0.01621351,0.00000613,0.13226486,0.04504886,0.00000617,0.0005,0.10860315,0,Phase2-退火(35%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,43,0.05131981,0.13153358,0.01661779,0.00000620,0.11338846,0.04152242,0.00000622,0.0005,0.10860315,0,Phase2-退火(37%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,44,0.05006163,0.12679061,0.01610713,0.00000627,0.12245478,0.04694273,0.00000631,0.0005,0.10860315,0,Phase2-退火(38%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,45,0.05039295,0.12971583,0.01644214,0.00000633,0.11756040,0.04696838,0.00000637,0.0005,0.10860315,0,Phase2-退火(40%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,46,0.05023728,0.13065946,0.01653492,0.00000638,0.12615387,0.04482053,0.00000641,0.0005,0.10860315,0,Phase2-退火(42%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,47,0.04940516,0.12778095,0.01624916,0.00000645,0.12902545,0.04765863,0.00000646,0.0005,0.10860315,0,Phase2-退火(43%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,48,0.04906045,0.12636031,0.01605042,0.00000649,0.13557018,0.04789346,0.00000653,0.0005,0.10860315,0,Phase2-退火(45%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,49,0.04892513,0.12718403,0.01628098,0.00000655,0.12810344,0.04630984,0.00000665,0.0005,0.10860315,0,Phase2-退火(47%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,50,0.04749893,0.12051872,0.01586787,0.00000665,0.13462424,0.05004671,0.00000666,0.0005,0.10860315,0,Phase2-退火(48%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,51,0.04686698,0.11827385,0.01560969,0.00000668,0.12874654,0.04909359,0.00000669,0.0005,0.10860315,0,Phase2-退火(50%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,52,0.04677383,0.12131458,0.01604516,0.00000668,0.11335984,0.04247371,0.00000669,0.0005,0.10860315,0,Phase2-退火(52%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,53,0.04653589,0.11922389,0.01557328,0.00000672,0.13571921,0.04993462,0.00000671,0.0005,0.10860315,0,Phase2-退火(53%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,54,0.04625596,0.11791428,0.01530288,0.00000674,0.13268837,0.04930055,0.00000677,0.0005,0.10860315,0,Phase2-退火(55%),0.000000,5e-05
