run_id,epoch,layer,codebook_size,active_ratio,active_count,dead_count,perplexity,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,70,0,2048,0.9965820312,2041,7,1140.5046386719,1.2681542635,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,70,1,16,1.0000000000,16,0,14.8744029999,2.0358307362,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,80,0,2048,0.9970703125,2042,6,1147.3183593750,1.0039594173,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,80,1,16,1.0000000000,16,0,15.1996202469,1.8738510609,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,90,0,2048,0.9970703125,2042,6,1138.7192382812,1.1091824770,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,90,1,16,1.0000000000,16,0,15.3649301529,2.0904440880,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,100,0,2048,0.9960937500,2040,8,1117.7685546875,0.9974026084,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,100,1,16,1.0000000000,16,0,15.4497137070,2.0959351063,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,110,0,2048,0.9970703125,2042,6,1142.8728027344,1.1006479263,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,110,1,16,1.0000000000,16,0,15.5893421173,2.4167158604,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,120,0,2048,0.9985351562,2045,3,1183.3398437500,0.9411711693,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,120,1,16,1.0000000000,16,0,15.6955461502,2.5797107220,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,130,0,2048,0.9965820312,2041,7,1157.5509033203,1.3166452646,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,130,1,16,1.0000000000,16,0,15.7104654312,2.5719504356,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,140,0,2048,0.9965820312,2041,7,1157.6457519531,1.2977453470,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,140,1,16,1.0000000000,16,0,15.5978488922,2.5641727448,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,150,0,2048,0.9965820312,2041,7,1143.6195068359,1.2269605398,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,150,1,16,1.0000000000,16,0,15.6223611832,2.6233310699,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,160,0,2048,0.9960937500,2040,8,1159.3051757812,1.5152776241,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,160,1,16,1.0000000000,16,0,15.7716417313,2.5650591850,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,170,0,2048,0.9965820312,2041,7,1189.9201660156,1.4385571480,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,170,1,16,1.0000000000,16,0,15.7836561203,2.6186563969,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,180,0,2048,0.9951171875,2038,10,1166.8891601562,1.4204080105,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,180,1,16,1.0000000000,16,0,14.8736190796,2.4900007248,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,190,0,2048,0.9970703125,2042,6,1193.5036621094,1.4208592176,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,190,1,16,1.0000000000,16,0,15.8552207947,2.5847275257,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,200,0,2048,0.9951171875,2038,10,1155.9244384766,1.4704060555,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,200,1,16,1.0000000000,16,0,15.7115583420,2.5564489365,0,0.0000000000,16,1
