run_id,epoch,layer,depth,scope,codebook_size,active_ratio,active_count,dead_count,perplexity,codebook_loss,commitment,residual_norm,projection_grad_norm,restarted_codes,usage_counts,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,0,,aggregate,4,1.0000000000,4,0,2.8449695110,0.2432348736,0.2432348732,0.4692282543,0.0003163782,0,"[839117,109252,113206,904505]",4.5263271332,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,1,0,depth,2,1.0000000000,2,0,1.9999611378,0.0180680248,0.0180680248,0.1341173951,,0,"[61823,61057]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,1,1,depth,2,1.0000000000,2,0,1.9837970734,0.0093282094,0.0093282095,0.0960398301,,0,"[53614,69266]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,1,2,depth,2,1.0000000000,2,0,1.9463541508,0.0068868983,0.0068868983,0.0823654864,,0,"[47178,75702]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,1,3,depth,2,1.0000000000,2,0,1.9637585878,0.0069831257,0.0069831256,0.0830829892,,0,"[49726,73154]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,1,,aggregate,2,1.0000000000,2,0,1.9815371037,0.0103165646,0.0103165645,0.0830829892,0.0000827003,0,"[212341,279179]",4.0673861504,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,0,0,depth,4,1.0000000000,4,0,3.7513849735,0.2676439799,0.2676439799,0.5168756649,,0,"[175389,68049,94672,153410]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,0,1,depth,4,1.0000000000,4,0,2.2521255016,0.2258355670,0.2258355670,0.4747096956,,0,"[225132,363,14869,251156]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,0,2,depth,4,1.0000000000,4,0,2.0583388805,0.2122084215,0.2122084223,0.4601472184,,0,"[209923,55,3504,278038]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,0,3,depth,4,1.0000000000,4,0,2.0564336777,0.2065198138,0.2065198109,0.4539512232,,0,"[214018,32,3201,274269]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,0,,aggregate,4,1.0000000000,4,0,2.7158010006,0.2280519456,0.2280519450,0.4539512232,0.0003201557,0,"[824462,68499,116246,956873]",4.7370271683,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,1,0,depth,2,1.0000000000,2,0,1.9997905493,0.0204651553,0.0204651553,0.1425891154,,0,"[62329,60551]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,1,1,depth,2,1.0000000000,2,0,1.9915015697,0.0105620792,0.0105620791,0.1018354479,,0,"[55774,67106]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,1,2,depth,2,1.0000000000,2,0,1.9592733383,0.0077807711,0.0077807712,0.0870598193,,0,"[49020,73860]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,1,3,depth,2,1.0000000000,2,0,1.9614530802,0.0080260172,0.0080260172,0.0886478595,,0,"[49358,73522]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,150,1,,aggregate,2,1.0000000000,2,0,1.9858232737,0.0117085057,0.0117085057,0.0886478595,0.0000841558,0,"[216481,275039]",4.0795507431,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,0,0,depth,4,1.0000000000,4,0,3.6123869419,0.2744778223,0.2744778223,0.5234164000,,0,"[178962,47855,99404,165299]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,0,1,depth,4,1.0000000000,4,0,2.2146937847,0.2314967938,0.2314967923,0.4806137145,,0,"[203587,81,14225,273627]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,0,2,depth,4,1.0000000000,4,0,2.0036067963,0.2180834055,0.2180834085,0.4664703175,,0,"[181136,13,3225,307146]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,0,3,depth,4,1.0000000000,4,0,2.0155458450,0.2130709350,0.2130709372,0.4610934824,,0,"[187008,15,3214,301283]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,0,,aggregate,4,1.0000000000,4,0,2.6232962608,0.2342822392,0.2342822401,0.4610934824,0.0003182104,0,"[750693,47964,120068,1047355]",5.0072035789,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,1,0,depth,2,1.0000000000,2,0,1.9999890327,0.0215383432,0.0215383432,0.1462791786,,0,"[61643,61237]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,1,1,depth,2,1.0000000000,2,0,1.9967963696,0.0112886759,0.0112886759,0.1053290442,,0,"[57962,64918]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,1,2,depth,2,1.0000000000,2,0,1.9818873405,0.0082089589,0.0082089589,0.0894755408,,0,"[53165,69715]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,1,3,depth,2,1.0000000000,2,0,1.9848425388,0.0085579895,0.0085579894,0.0916307155,,0,"[53871,69009]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,160,1,,aggregate,2,1.0000000000,2,0,1.9939509630,0.0123984919,0.0123984918,0.0916307155,0.0000893104,0,"[226641,264879]",4.1526379585,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,0,0,depth,4,1.0000000000,4,0,3.4875738621,0.2727558225,0.2727558225,0.5217883065,,0,"[188214,36457,98106,168743]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,0,1,depth,4,1.0000000000,4,0,2.1813378334,0.2284303509,0.2284303509,0.4774339855,,0,"[201476,13,12182,277849]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,0,2,depth,4,1.0000000000,4,0,1.9685305357,0.2152103469,0.2152103469,0.4634008691,,0,"[169580,4,2819,319117]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,0,3,depth,4,1.0000000000,4,0,1.9826281071,0.2105883032,0.2105883025,0.4584169224,,0,"[174785,4,2891,313840]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,0,,aggregate,4,1.0000000000,4,0,2.5547974110,0.2317462059,0.2317462057,0.4584169224,0.0003149537,0,"[734055,36478,115998,1079549]",5.2385177612,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,1,0,depth,2,1.0000000000,2,0,1.9996135235,0.0223564484,0.0223564484,0.1491987519,,0,"[60232,62648]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,1,1,depth,2,1.0000000000,2,0,1.9868998528,0.0113676589,0.0113676589,0.1060112782,,0,"[54404,68476]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,1,2,depth,2,1.0000000000,2,0,1.9589000940,0.0082122980,0.0082122980,0.0899132866,,0,"[48963,73917]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,1,3,depth,2,1.0000000000,2,0,1.9657540321,0.0085541898,0.0085541898,0.0919681758,,0,"[50054,72826]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,170,1,,aggregate,2,1.0000000000,2,0,1.9829564095,0.0126226488,0.0126226488,0.0919681758,0.0000931691,0,"[213653,277867]",4.3224754333,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,0,0,depth,4,1.0000000000,4,0,3.4557411671,0.2891240537,0.2891240537,0.5372662708,,0,"[189413,33869,97553,170685]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,0,1,depth,4,1.0000000000,4,0,2.1699831486,0.2440225393,0.2440225393,0.4935246021,,0,"[197872,9,11767,281872]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,0,2,depth,4,1.0000000000,4,0,1.9528256655,0.2305339597,0.2305339597,0.4796825528,,0,"[163863,5,2780,324872]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,0,3,depth,4,1.0000000000,4,0,1.9639401436,0.2257074997,0.2257074974,0.4746500835,,0,"[167460,2,2869,321189]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,0,,aggregate,4,1.0000000000,4,0,2.5321996212,0.2473470131,0.2473470125,0.4746500835,0.0002984985,0,"[718608,33885,114969,1098618]",5.2798342705,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,1,0,depth,2,1.0000000000,2,0,1.9991794825,0.0221387053,0.0221387053,0.1483565517,,0,"[59680,63200]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,1,1,depth,2,1.0000000000,2,0,1.9900764227,0.0116496544,0.0116496544,0.1072179213,,0,"[55317,67563]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,1,2,depth,2,1.0000000000,2,0,1.9753558636,0.0086078046,0.0086078046,0.0919729982,,0,"[51785,71095]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,1,3,depth,2,1.0000000000,2,0,1.9901088476,0.0088097448,0.0088097447,0.0932283938,,0,"[55327,67553]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,180,1,,aggregate,2,1.0000000000,2,0,1.9907457829,0.0128014773,0.0128014772,0.0932283938,0.0001010788,0,"[222109,269411]",4.4928445816,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,0,0,depth,4,1.0000000000,4,0,3.4485571384,0.2809211582,0.2809211582,0.5295380384,,0,"[185400,32824,98209,175087]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,0,1,depth,4,0.7500000000,3,1,2.1312153339,0.2392759487,0.2392759487,0.4886479363,,0,"[188262,0,10255,293003]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,0,2,depth,4,1.0000000000,4,0,1.9169180393,0.2274804659,0.2274804674,0.4764472112,,0,"[155134,3,2214,334169]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,0,3,depth,4,1.0000000000,4,0,1.9423770905,0.2234092146,0.2234092154,0.4721816748,,0,"[163262,1,2331,325926]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,0,,aggregate,4,1.0000000000,4,0,2.5061943531,0.2427716969,0.2427716974,0.4721816748,0.0003085769,0,"[692058,32828,113009,1128185]",5.3526945114,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,1,0,depth,2,1.0000000000,2,0,1.9990417957,0.0242157125,0.0242157125,0.1549859531,,0,"[59538,63342]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,1,1,depth,2,1.0000000000,2,0,1.9922945499,0.0134005262,0.0134005263,0.1146653544,,0,"[56045,66835]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,1,2,depth,2,1.0000000000,2,0,1.9794970751,0.0100063237,0.0100063237,0.0986994680,,0,"[52635,70245]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,1,3,depth,2,1.0000000000,2,0,1.9852319956,0.0103861056,0.0103861056,0.1008834112,,0,"[53969,68911]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,190,1,,aggregate,2,1.0000000000,2,0,1.9908065796,0.0145021670,0.0145021670,0.1008834112,0.0000939907,0,"[222187,269333]",4.3575472832,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,0,0,depth,4,1.0000000000,4,0,3.3088388443,0.2908499107,0.2908499107,0.5387981161,,0,"[194068,22218,98326,176908]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,0,1,depth,4,0.7500000000,3,1,2.1192400455,0.2465677999,0.2465678014,0.4960218787,,0,"[190968,0,9099,291453]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,0,2,depth,4,1.0000000000,4,0,1.9065985680,0.2340140760,0.2340140767,0.4832241818,,0,"[151954,1,2186,337379]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,0,3,depth,4,1.0000000000,4,0,1.8962182999,0.2301701650,0.2301701643,0.4792586476,,0,"[147806,1,2327,341386]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,0,,aggregate,4,1.0000000000,4,0,2.4486465454,0.2504004879,0.2504004883,0.4792586476,0.0003080723,0,"[684796,22220,111938,1147126]",5.4735445976,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,1,0,depth,2,1.0000000000,2,0,1.9975135326,0.0261983572,0.0261983572,0.1609652728,,0,"[58376,64504]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,1,1,depth,2,1.0000000000,2,0,1.9812436104,0.0149880203,0.0149880202,0.1208650418,,0,"[53019,69861]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,1,2,depth,2,1.0000000000,2,0,1.9664702415,0.0114879606,0.0114879605,0.1052907024,,0,"[50174,72706]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,1,3,depth,2,1.0000000000,2,0,1.9682738781,0.0118320821,0.0118320820,0.1072387680,,0,"[50482,72398]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,200,1,,aggregate,2,1.0000000000,2,0,1.9812158346,0.0161266050,0.0161266050,0.1072387680,0.0001003851,0,"[212051,279469]",4.5034441948,0,0.0000000000,2,1
