run_id,epoch,layer,depth,scope,codebook_size,active_ratio,active_count,dead_count,perplexity,codebook_loss,commitment,residual_norm,projection_grad_norm,restarted_codes,usage_counts,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
residual_simvq_k16-4_d2-2_rate094-20260726-215551,180,1,,aggregate,4,0.7500000000,3,1,2.3469545841,0.0050240174,0.0050240174,0.0661686191,0.0000517344,0,"[64240,0,22731,158789]",4.1032414436,0,0.0000000000,4,1
residual_simvq_k16-4_d2-2_rate094-20260726-215551,190,0,0,depth,16,1.0000000000,16,0,13.7475652695,0.1391693600,0.1391693600,0.3726976216,,0,"[5551,20030,45601,6200,20923,35577,47361,31627,45946,51048,15224,18551,50082,18327,55106,24366]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,190,0,1,depth,16,1.0000000000,16,0,5.8083896637,0.0984997667,0.0984997671,0.3134580225,,0,"[29730,42441,1,28380,997,159211,176,144194,8,4608,4289,6177,5735,1071,61,64441]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,190,0,,aggregate,16,1.0000000000,16,0,12.3048095703,0.1188345633,0.1188345635,0.3134580225,0.0001157980,0,"[35281,62471,45602,34580,21920,194788,47537,175821,45954,55656,19513,24728,55817,19398,55167,88807]",3.8786847591,0,0.0000000000,16,1
residual_simvq_k16-4_d2-2_rate094-20260726-215551,190,1,0,depth,4,0.7500000000,3,1,2.8679156303,0.0048944083,0.0048944083,0.0699182730,,0,"[55280,0,25726,41874]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,190,1,1,depth,4,0.7500000000,3,1,1.2352187634,0.0039296143,0.0039296142,0.0626687789,,0,"[4464,0,1216,117200]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,190,1,,aggregate,4,0.7500000000,3,1,2.3814659119,0.0044120113,0.0044120113,0.0626687789,0.0000384788,0,"[59744,0,26942,159074]",5.1587743759,0,0.0000000000,4,1
residual_simvq_k16-4_d2-2_rate094-20260726-215551,200,0,0,depth,16,1.0000000000,16,0,13.7813405991,0.1394789577,0.1394789577,0.3731104910,,0,"[5745,20774,41133,6252,20865,36710,47403,33452,43997,52205,15258,18505,51547,17858,55048,24768]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,200,0,1,depth,16,1.0000000000,16,0,5.7029662132,0.1002538551,0.1002538547,0.3162472144,,0,"[29448,43114,1,28313,924,158204,126,148355,6,4135,3859,5710,5080,930,50,63265]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,200,0,,aggregate,16,1.0000000000,16,0,12.1781034470,0.1198664064,0.1198664062,0.3162472144,0.0001185988,0,"[35193,63888,41134,34565,21789,194914,47529,181807,44003,56340,19117,24215,56627,18788,55098,88033]",3.9006879330,0,0.0000000000,16,1
residual_simvq_k16-4_d2-2_rate094-20260726-215551,200,1,0,depth,4,0.7500000000,3,1,2.9205646515,0.0045820083,0.0045820083,0.0676455759,,0,"[52634,0,29518,40728]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,200,1,1,depth,4,0.7500000000,3,1,1.1066654921,0.0041131003,0.0041131004,0.0641039791,,0,"[1140,0,1039,120701]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,200,1,,aggregate,4,0.7500000000,3,1,2.3816037178,0.0043475543,0.0043475543,0.0641039791,0.0000472277,0,"[53774,0,30557,161429]",6.7350497246,0,0.0000000000,4,1
