run_id,epoch,layer,depth,scope,codebook_size,active_ratio,active_count,dead_count,perplexity,codebook_loss,commitment,residual_norm,projection_grad_norm,restarted_codes,usage_counts,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,90,1,1,depth,2,1.0000000000,2,0,1.9999992847,0.0127850710,0.0127850711,0.1124484353,,0,"[61490,61390]",3.0359895229,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,90,1,,aggregate,4,1.0000000000,4,0,3.9181559086,0.0148791682,0.0148791683,0.1124484353,0.0000879616,0,"[43895,78985,61490,61390]",2.3495688438,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,100,0,0,depth,8,1.0000000000,8,0,7.8597493172,0.2353149459,0.2353149459,0.4842480913,,0,"[58948,82374,46094,53284,62611,70384,69787,48038]",7.9435386658,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,100,0,1,depth,2,1.0000000000,2,0,1.9978468418,0.2115539923,0.2115539931,0.4590708777,,0,"[257165,234355]",4.9956254959,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,100,0,,aggregate,10,1.0000000000,10,0,7.9252929688,0.2234344691,0.2234344695,0.4590708777,0.0002717535,0,"[58948,82374,46094,53284,62611,70384,69787,48038,257165,234355]",4.9366855621,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,100,1,0,depth,2,1.0000000000,2,0,1.9077650309,0.0187814548,0.0187814548,0.1366252501,,0,"[42710,80170]",9.4573001862,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,100,1,1,depth,2,1.0000000000,2,0,1.9999831915,0.0139673533,0.0139673535,0.1176740013,,0,"[61692,61188]",3.1073479652,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,100,1,,aggregate,4,1.0000000000,4,0,3.9066600800,0.0163744041,0.0163744041,0.1176740013,0.0000978830,0,"[42710,80170,61692,61188]",2.7974219322,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,110,0,0,depth,8,1.0000000000,8,0,7.8624463081,0.2336483292,0.2336483292,0.4825922161,,0,"[58793,81801,48656,49023,60783,68682,73562,50220]",7.9046483040,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,110,0,1,depth,2,1.0000000000,2,0,1.9986854792,0.2107861541,0.2107861526,0.4583036527,,0,"[254671,236849]",4.8789753914,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,110,0,,aggregate,10,1.0000000000,10,0,7.9283189774,0.2222172417,0.2222172409,0.4583036527,0.0002232927,0,"[58793,81801,48656,49023,60783,68682,73562,50220,254671,236849]",4.8789753914,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,110,1,0,depth,2,1.0000000000,2,0,1.8428727388,0.0159815119,0.0159815119,0.1262285572,,0,"[36931,85949]",9.5058431625,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,110,1,1,depth,2,1.0000000000,2,0,1.9807871580,0.0113783034,0.0113783034,0.1064574614,,0,"[69963,52917]",3.1000189781,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,110,1,,aggregate,4,1.0000000000,4,0,3.8211717606,0.0136799076,0.0136799077,0.1064574614,0.0000733207,0,"[36931,85949,69963,52917]",2.5957283974,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,120,0,0,depth,8,1.0000000000,8,0,7.8765687943,0.2615804166,0.2615804166,0.5107044876,,0,"[59484,80337,45695,53134,59079,64713,75511,53567]",7.9111728668,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,120,0,1,depth,2,1.0000000000,2,0,1.9990060329,0.2374211326,0.2374211326,0.4864880130,,0,"[253508,238012]",4.8951497078,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,120,0,,aggregate,10,1.0000000000,10,0,7.9360728264,0.2495007746,0.2495007746,0.4864880130,0.0002191058,0,"[59484,80337,45695,53134,59079,64713,75511,53567,253508,238012]",4.8951497078,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,120,1,0,depth,2,1.0000000000,2,0,1.9070501328,0.0199734998,0.0199734998,0.1410082005,,0,"[42637,80243]",9.3719415665,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,120,1,1,depth,2,1.0000000000,2,0,1.9333527088,0.0154098593,0.0154098591,0.1237669446,,0,"[77345,45535]",3.2548465729,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,120,1,,aggregate,4,1.0000000000,4,0,3.8403124809,0.0176916796,0.0176916795,0.1237669446,0.0000738658,0,"[42637,80243,77345,45535]",2.5211894512,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,130,0,0,depth,8,1.0000000000,8,0,7.8576169014,0.2429669395,0.2429669395,0.4920769617,,0,"[60067,80710,46757,49948,59398,65054,77931,51655]",8.0098028183,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,130,0,1,depth,2,1.0000000000,2,0,1.9975172281,0.2200926654,0.2200926647,0.4682663262,,0,"[258007,233513]",4.8510341644,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,130,0,,aggregate,10,1.0000000000,10,0,7.9235682487,0.2315298025,0.2315298021,0.4682663262,0.0002646166,0,"[60067,80710,46757,49948,59398,65054,77931,51655,258007,233513]",4.8510341644,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,130,1,0,depth,2,1.0000000000,2,0,1.8852618933,0.0196389539,0.0196389539,0.1396927163,,0,"[40531,82349]",9.3786926270,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,130,1,1,depth,2,1.0000000000,2,0,1.9200726748,0.0149403379,0.0149403379,0.1217032205,,0,"[78867,44013]",3.0886030197,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,130,1,,aggregate,4,1.0000000000,4,0,3.8051755428,0.0172896459,0.0172896459,0.1217032205,0.0000830463,0,"[40531,82349,78867,44013]",2.4864530563,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,140,0,0,depth,8,1.0000000000,8,0,7.8517704010,0.2563106634,0.2563106634,0.5054909453,,0,"[62676,80273,45699,49488,58695,63889,78713,52087]",7.9193739891,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,140,0,1,depth,2,1.0000000000,2,0,1.9991894960,0.2329891630,0.2329891637,0.4818787649,,0,"[252757,238763]",4.7955212593,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,140,0,,aggregate,10,1.0000000000,10,0,7.9239344597,0.2446499132,0.2446499135,0.4818787649,0.0002171727,0,"[62676,80273,45699,49488,58695,63889,78713,52087,252757,238763]",4.7955212593,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,140,1,0,depth,2,1.0000000000,2,0,1.9095360041,0.0186252774,0.0186252774,0.1362519424,,0,"[42892,79988]",9.3838653564,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,140,1,1,depth,2,1.0000000000,2,0,1.8995677233,0.0136115932,0.0136115934,0.1164069407,,0,"[80991,41889]",3.0834276676,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,140,1,,aggregate,4,1.0000000000,4,0,3.8090908527,0.0161184353,0.0161184354,0.1164069407,0.0000781477,0,"[42892,79988,80991,41889]",2.6373949051,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,150,0,0,depth,8,1.0000000000,8,0,7.8125343323,0.2482880220,0.2482880220,0.4974709451,,0,"[63379,81873,44903,45440,58998,63927,81246,51754]",7.9287619591,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,150,0,1,depth,2,1.0000000000,2,0,1.9989297390,0.2260815628,0.2260815650,0.4746430248,,0,"[253800,237720]",4.7406430244,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,150,0,,aggregate,10,1.0000000000,10,0,7.9035968781,0.2371847924,0.2371847935,0.4746430248,0.0002190441,0,"[63379,81873,44903,45440,58998,63927,81246,51754,253800,237720]",4.7406430244,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,150,1,0,depth,2,1.0000000000,2,0,1.8687907457,0.0174008858,0.0174008858,0.1317625925,,0,"[39066,83814]",9.4793710709,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,150,1,1,depth,2,1.0000000000,2,0,1.8807938099,0.0127613861,0.0127613863,0.1128080614,,0,"[82756,40124]",3.1280667782,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,150,1,,aggregate,4,1.0000000000,4,0,3.7495651245,0.0150811359,0.0150811360,0.1128080614,0.0000776547,0,"[39066,83814,82756,40124]",2.6896553040,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,160,0,0,depth,8,1.0000000000,8,0,7.7813448906,0.2394950770,0.2394950770,0.4886337459,,0,"[67041,82946,43070,43506,59032,63912,81286,50727]",7.9578065872,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,160,0,1,depth,2,1.0000000000,2,0,1.9978739023,0.2176272079,0.2176272072,0.4657351166,,0,"[257093,234427]",4.7442388535,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,160,0,,aggregate,10,1.0000000000,10,0,7.8857192993,0.2285611425,0.2285611421,0.4657351166,0.0002179534,0,"[67041,82946,43070,43506,59032,63912,81286,50727,257093,234427]",4.7442388535,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,160,1,0,depth,2,1.0000000000,2,0,1.8572956324,0.0159704924,0.0159704924,0.1261502262,,0,"[38096,84784]",9.7960548401,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,160,1,1,depth,2,1.0000000000,2,0,1.8578754663,0.0112749360,0.0112749359,0.1059248727,,0,"[84736,38144]",3.2871840000,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,160,1,,aggregate,4,1.0000000000,4,0,3.7151713371,0.0136227142,0.0136227142,0.1059248727,0.0000754770,0,"[38096,84784,84736,38144]",2.8611762524,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,170,0,0,depth,8,1.0000000000,8,0,7.7690305710,0.2672545590,0.2672545590,0.5162171498,,0,"[65833,85378,44053,43408,58985,63292,81552,49019]",7.9714283943,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,170,0,1,depth,2,1.0000000000,2,0,1.9987603426,0.2431314074,0.2431314059,0.4923148796,,0,"[254413,237107]",4.7481040955,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-resume-20260731-101433,170,0,,aggregate,10,1.0000000000,10,0,7.8812274933,0.2551929832,0.2551929824,0.4923148796,0.0002168889,0,"[65833,85378,44053,43408,58985,63292,81552,49019,254413,237107]",4.7481040955,0,0.0000000000,10,1
